job_id,job_title,company,salary_min,salary_max,yrs_of_exp_min,yrs_of_exp_max,job_city,due_date,jd,job_url,salary_text,company_name,company_link,updated_at,time_left,tags,location
1930532,DevOps,N/A,,,2.0,2.0,Hồ Chí Minh,,"Thiết kế, xây dựng và duy trì các luồng CI/CD để tự động hóa quá trình build, kiểm thử, triển khai lên các môi trường Development, Staging, Production và quy trình rollback bằng các công cụ như Jenkins, GitLab CI/CD hoặc tương tự.Phát triển và quản lý các ứng dụng container bằng Docker và điều phối qua Kubernetes, đảm bảo triển khai và mở rộng hiệu quả.Phát triển và nâng cao khả năng giám sát hệ thống bằng cách triển khai các công cụ như: Prometheus, Grafana, OpenTelemetry, Jaeger. Quản lý cảnh báo để chủ động phát hiện và xử lý các bất thường của hệ thống.Phối hợp với các đội phát triển phần mềm để cải thiện việc đo lường ứng dụng và khả năng giám sát, cung cấp thông tin chi tiết về hiệu suất hệ thống. Tham gia vào quản lý sự cố và phân tích nguyên nhân gốc rễ để cải thiện độ tin cậy, sẵn sàng của hệ thống.Tự động hóa các tác vụ vận hành thông qua lập trình (Python, Bash, PowerShell) để nâng cao hiệu quả và giảm thiểu can thiệp thủ công.Triển khai bảo mật và tuân thủ bằng cách tích hợp các thực hành DevSecOps, bao gồm quét lỗ hổng và cấu hình pipeline an toàn. Lập tài liệu về cơ sở hạ tầng, quy trình triển khai, cấu hình giám sát và quy trình vận hành.Cập nhật kiến thức về các công nghệ mới nổi và các thực hành tốt nhất trong DevOps, điều phối container và giám sát hạ tầng, giải pháp.",https://www.topcv.vn/viec-lam/devops/1930532.html?ta_source=ITJobs_LinkDetail,Thoả thuận,CÔNG TY TNHH GIẢI PHÁP BRAIN TECH,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-brain-tech/226875.html,Cập nhật 13 phút trước,Còn20ngày để ứng tuyển,"Linux System Administration, Containerization (docker, Kubernetes), Ci Cd (jenkins, Gitlab Ci, Circleci), 7+",Hồ Chí Minh
1061079,Thực Tập Sinh Tester (App),N/A,3.0,4.0,,,Hà Nội,,"Thực hiện kiểm thử thủ công (Manual Testing):Kiểm thử giao diện, chức năng, hiệu năng cơ bản.Phát hiện và mô tả lỗi (bug) rõ ràng trong hệ thống quản lý lỗi của công ty (sẽ được đào tạo).Phối hợp với đội ngũ Developer, Product Owner, Design để đảm bảo chất lượng sản phẩm.Thực hiện kiểm thử hồi quy (Regression Test) sau khi có bản vá lỗi hoặc cập nhật tính năng.Tham gia review tài liệu, đề xuất cải tiến",https://www.topcv.vn/viec-lam/thuc-tap-sinh-tester-app/1061079.html?ta_source=ITJobs_LinkDetail,3 - 4 triệu,Wavez Technologies,https://www.topcv.vn/cong-ty/wavez-technologies/87405.html,Cập nhật 13 phút trước,Còn54ngày để ứng tuyển,"Kỹ Năng Sử Dụng Thiết Bị Di Động (android, Ios), Kiến Thức Cơ Bản Về Kiểm Thử Phần Mềm, Khả Năng Làm Việc Nhóm, 3+",Hà Nội
1847270,"Chuyên Viên Business Analyst - Hồ Chí Minh, Hà Nội (Thu Nhập 12 - 20 Triệu)",N/A,12.0,20.0,3.0,3.0,"Hồ Chí Minh, Hà Nội",,"-Là cầu nối giữa giữa các bộ phận kinh doanh và công nghệ thông tin, giữa khách hàng và công ty. 
-Phân tích, mô tả các yêu cầu, nhu cầu mong muốn của khách hàng để mang đến sản phẩm phù hợp.
-Phân tích, hiểu rõ nhu cầu của doanh nghiệp và đưa ra các giải pháp công nghệ phù hợp..
- Đảm bảo hình ảnh chuyên nghiệp của công ty: Đại diện cho công ty trong các giao tiếp với khách hàng, đối tác, giải quyết các vướng mắc của các bên tham gia...-Chịu trách nhiệm trong việc xác định yêu cầu của sản phẩm từ các bên liên quan (khách hàng/công ty).
-Tổng hợp và thực hiện phân tích các yêu cầu, viết tài liệu đặc tả cho đội ngũ phát triển sản phẩm thực hiện.
-Chịu trách nhiệm giải quyết các mâu thuẫn phát sinh trong quá trình phát triển sản phẩm của các bên tham gia.
-Đưa ra các giải pháp cải tiến cho các tính năng/sản phẩm có sẵn để giúp sản phẩm tối ưu hơn, đáp ứng nhu cầu khách hàng cao hơn.
-Đảm bảo sản phẩm đi đúng với yêu cầu, mục tiêu và thời gian đề ra của công ty/khách hàng.
-Tài liệu hóa hướng dẫn hệ thống.
-Tổ chức hướng dẫn, hỗ trợ cho người dùng sử dụng sản phẩm và xử lý sự cố khi vấn đề xảy ra.
-Tham gia xây dựng và gắn kết các team trong quá trình phát triển sản phẩm hướng đến mục tiêu của công ty.
-Tổ chức chia sẻ kiến thức, kinh nghiệm hay cho team BA hoặc team dự án nói chung.-Hỗ trợ các bộ phận khác: Kinh doanh, kỹ thuật, kế toán, vận hành...
-Tham gia các dự án của công ty: tổ chức sự kiện, hội nghị.
-Thực hiện các công việc khác theo yêu cầu của cấp trên.",https://www.topcv.vn/viec-lam/chuyen-vien-business-analyst-ho-chi-minh-ha-noi-thu-nhap-12-20-trieu/1847270.html?ta_source=ITJobs_LinkDetail,12 - 20 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ VINORSOFT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-vinorsoft/172340.html,Cập nhật 13 phút trước,Còn23ngày để ứng tuyển,,"Hồ Chí Minh, Hà Nội"
1936716,"Mobile Dev(Full-Stack) – IOS & Android, Tư Duy AI",N/A,30.0,50.0,2.0,2.0,Hà Nội,,"Senior Mobile Developer (Full-Stack) – iOS & Android, tư duy AINhiệm vụ: Thiết kế, phát triển và nâng cấp ứng dụng di động iOS/Android toàn diện: từ kiến trúc, backend/API, cơ sở dữ liệu cho đến triển khai lên App Store/Play Store.Tham gia phát triển một hệ sinh thái ứng dụng AI đang mở rộng mạnh mẽ, đồng thời duy trì các nền tảng SaaS hiện có.Mục tiêu: xây dựng sản phẩm nhanh, ổn định và luôn tích hợp tư duy AI trong từng quyết định kỹ thuật.Trách nhiệm chínhThiết kế kiến trúc mobile hiện đại, dễ mở rộng (Clean Architecture, MVVM).Phát triển ứng dụng iOS và Android (native hoặc cross-platform).Xây dựng và duy trì API / backend (REST hoặc GraphQL).Thiết kế cơ sở dữ liệu (PostgreSQL/MySQL), tối ưu hiệu năng và truy vấn.Tích hợp POS, thanh toán, máy in, đồng bộ dữ liệu offline-first.Tiếp quản mã nguồn hiện có, đọc hiểu nhanh, refactor, cải tiến.Triển khai CI/CD, tự động build, ký và xuất bản ứng dụng.Áp dụng AI thực tế vào sản phẩm: tự động hóa, gợi ý, phân tích, tổng hợp.Đảm bảo an toàn, hiệu suất và khả năng mở rộng của hệ thống.Doanh nghiệp đang sở hữu và phát triển nhiều ứng dụng mang tính chiến lược:Các hệ thống AI hiện có:1. Hệ thống “AI Calls”Nền tảng tiên tiến cho phép xây dựng trợ lý AI có khả năng nghe – gọi điện thoại thực tế, quản lý kịch bản, ngữ cảnh và cuộc hội thoại một cách thông minh.2. Hệ thống phân tích chiêm tinh & phong thủyỨng dụng AI chuyên sâu giúp phân tích cung hoàng đạo, vận may – rủi, và yếu tố phong thủy, với khả năng tạo báo cáo và gợi ý cá nhân hóa cho từng người dùng.3. Nền tảng giáo dục AIHệ thống học tập tự động hóa, nơi học sinh có thể được hỗ trợ học tập 1-1 bởi AI hoặc học toàn thời gian thông qua nền tảng, mà không cần đến trường lớp truyền thống.Đây là một hướng đi đột phá trong giáo dục, mang tiềm năng mở rộng quy mô toàn cầu.Các ứng dụng SaaS khác đang vận hànhNhà hàng / POS: quản lý menu, thanh toán, in hóa đơn, quy trình bếp, bán mang đi.Quản lý tòa nhà / chung cư (SaaS): theo dõi phí, hạng mục, giao tiếp nội bộ, lịch bảo trì.Quản lý công việc & dự án: tạo workflow, phân quyền, thông báo và cộng tác.Nền tảng nha khoa quốc tế:Ứng dụng cho phép quản lý đơn hàng và sản xuất răng giả, vật liệu nha khoa giữa nha sĩ, phòng khám, bệnh viện tại Pháp và nhà sản xuất ở Trung Quốc, Việt Nam.Hệ thống hỗ trợ quy trình đặt hàng – kiểm soát – vận chuyển – giao nhận, đảm bảo tính minh bạch và hiệu quả trong chuỗi cung ứng.",https://www.topcv.vn/viec-lam/mobile-devfull-stack-ios-android-tu-duy-ai/1936716.html?ta_source=ITJobs_LinkDetail,30 - 50 triệu,Công Ty cổ phần công nghệ và tin học iteal việt nam,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-va-tin-hoc-iteal-viet-nam/52065.html,Cập nhật 13 phút trước,Còn54ngày để ứng tuyển,"Swift (ios), Kotlin Java (android), React Native Flutter (cross Platform), 2+",Hà Nội
613321,Java Developer (Lương 25-30M) Đi Làm Ngay,N/A,25.0,30.0,2.0,2.0,Hà Nội,,Tham gia các dự án sử dụng ngôn ngữ lập trình Java và các công nghệ liên quan.Phân tích thiết kế và lập trình chức năng của các website/ứng dụng trong dự án.Làm việc dưới sự phân công của leader/PM,https://www.topcv.vn/viec-lam/java-developer-luong-25-30m-di-lam-ngay/613321.html?ta_source=ITJobs_LinkDetail,25 - 30 triệu,CÔNG TY CỔ PHẦN TECHASIANS,https://www.topcv.vn/cong-ty/cong-ty-co-phan-techasians/162819.html,Cập nhật 13 phút trước,Còn17ngày để ứng tuyển,Java Web Services,Hà Nội
1930475,"Lập Trình Viên Web (C#, .Net) - Từ 2 Năm Kinh Nghiệm",N/A,25.0,30.0,2.0,2.0,Hà Nội,,"Tham gia phát triển các sản phẩm phục vụ cho hàng trăm nghìn khách hàng về các mảng Tài chính kế toán, tài chính ngân hàng, Điều hành doanh nghiệp, Quản lý bán hàng cũng như eLearning...Xây dựng và tối ưu hóa ứng dụng web để mang lại trải nghiệm tuyệt vời cho hàng triệu người dùng Tham gia nghiên cứu và ứng dụng các công nghệ mới vào sản phẩm: Blockchain, AI, Machine Learning, BigData, RPA, …Phối hợp cùng đội ngũ BA phân tích, thiết kế, đưa ra giải pháp để phát triển sản phẩm đáp ứng đúng, đủ, tiện các yêu cầu của người dùng cuối",https://www.topcv.vn/viec-lam/lap-trinh-vien-web-c-net-tu-2-nam-kinh-nghiem/1930475.html?ta_source=ITJobs_LinkDetail,25 - 30 triệu,Công ty Cổ phần MISA,https://www.topcv.vn/cong-ty/cong-ty-co-phan-misa/198409.html,Cập nhật 13 phút trước,Còn20ngày để ứng tuyển,"C#, .net Framework .net Core, Asp.net Mvc Asp.net Web Api, 2+",Hà Nội
1927695,Software Developer,N/A,12.0,18.0,2.0,2.0,Hồ Chí Minh,,"Phát triển các dịch vụ Java/Spring Boot/Java EE kết hợp PostgreSQL và Kafka: thiết kế hợp đồng API, mô hình dữ liệu và xây dựng logic hệ thống.Hỗ trợ nhóm phát triển front-end và mobile.Phối hợp với các nhóm chức năng khác để cung cấp hệ thống ổn định và hiệu suất cao.Bảo đảm mã nguồn tốt, khả năng bảo trì và tuân thủ các tiêu chuẩn bảo mật.",https://www.topcv.vn/viec-lam/software-developer/1927695.html?ta_source=ITJobs_LinkDetail,12 - 18 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ CAO SAVINA,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-cao-savina/182352.html,Cập nhật 13 phút trước,Còn19ngày để ứng tuyển,"Lập Trình, Cấu Trúc Dữ Liệu Và Giải Thuật, Gỡ Lỗi, 2+",Hồ Chí Minh
1929628,Software Engineer,N/A,,,2.0,2.0,Hồ Chí Minh,,"Tham gia vào toàn bộ vòng đời phát triển phần mềm, từ việc phân tích yêu cầu, thiết kế kiến trúc, đến lập trình và triển khai các ứng dụng frontend, backend hiệu suất cao. Phối hợp phát triển giao diện người dùng (UI) trực quan và thân thiện sử dụng các framework như React hoặc Angular (tùy thuộc vào yêu cầu dự án).Xây dựng các hệ thống hiệu năng cao, có khả năng mở rộng (scalable) và xử lý khối lượng dữ liệu lớn.Thiết kế và làm việc với các hệ quản trị cơ sở dữ liệu quan hệ (Oracle, PostgreSQL, MySQL) và NoSQL (Cassandra, Redis, Elasticsearch).Viết code sạch, hiệu quả, dễ bảo trì và có tính tái sử dụng cao. Thực hiện unit test, integration test và tham gia vào quá trình review code của nhóm.Phân tích, tìm và sửa lỗi (troubleshooting), tối ưu hóa hiệu năng của ứng dụng và cơ sở dữ liệu để đảm bảo hệ thống hoạt động ổn định và nhanh chóng.Hợp tác chặt chẽ với các Product Owner, QA, DevOps và các Software Engineer khác để đưa ra các giải pháp kỹ thuật tốt nhất và đảm bảo sản phẩm được giao đúng tiến độ.Luôn cập nhật, nghiên cứu và áp dụng các công nghệ, kiến trúc và xu hướng mới (ví dụ: Serverless, Cloud-native,…) để cải tiến sản phẩm.",https://www.topcv.vn/viec-lam/software-engineer/1929628.html?ta_source=ITJobs_LinkDetail,Thoả thuận,CÔNG TY TNHH GIẢI PHÁP BRAIN TECH,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-brain-tech/226875.html,Cập nhật 13 phút trước,Còn20ngày để ứng tuyển,"Lập Trình, Kiểm thử phần mềm, Thiết Kế Phần Mềm, 4+",Hồ Chí Minh
1879631,DevOps Engineer,N/A,,,1.0,1.0,Hồ Chí Minh,,"Design, build, and maintain CI/CD pipelines to automate code integration, testing, deployment, and rollback processes using tools such as Jenkins, GitLab CI/CD, or similar.Develop and manage containerized applications with Docker and orchestrate them using Kubernetes, ensuring efficient deployment, scaling, and reliability.Implement and maintain Infrastructure as Code (IaC) using Terraform, Ansible, or similar tools to provision and manage cloud or on-premise infrastructure.Enhance system observability by implementing monitoring, logging, and distributed tracing solutions using tools such as Prometheus, Grafana, OpenTelemetry, Loki, and Jaeger.Define and manage alerting strategies and Service Level Objectives (SLOs) to proactively detect and respond to anomalies while minimizing alert fatigue.Collaborate with software engineering teams to improve application instrumentation and observability, providing deeper insights into system performance and behavior.Automate operational tasks using scripting languages such as Python, Bash, or PowerShell to improve efficiency and reduce manual intervention.Contribute to security and compliance by integrating DevSecOps practices, including vulnerability scanning, secrets management, and secure pipeline configurations.Participate in incident management and root cause analysis to enhance system reliability and uptime.Maintain detailed documentation for infrastructure, deployment processes, monitoring configurations, and operational procedures.Stay current with emerging technologies and best practices in DevOps, container orchestration, and observability.",https://www.topcv.vn/viec-lam/devops-engineer/1879631.html?ta_source=ITJobs_LinkDetail,Thoả thuận,CÔNG TY CỔ PHẦN ĐẦU TƯ GLOBALTECH,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-globaltech/81942.html,Cập nhật 13 phút trước,Còn29ngày để ứng tuyển,,Hồ Chí Minh
1659578,Backend Developer (Node.Js),N/A,11.0,25.0,1.0,1.0,Hà Nội,,"Chúng tôi đang tìm kiếm một Back-end Developer (NodeJS) tại Hà Nội để tham gia vào đội ngũ phát triển phần mềm. Bạn sẽ chịu trách nhiệm chính trong việc phát triển logic ứng dụng web phía server và tích hợp công việc của các lập trình viên front-end và lập trình viên ứng dụng.Công việc chính:Phát triển và duy trì các dịch vụ web và API cho các ứng dụng web, di động, đảm bảo tính khả dụng và hiệu suất cao.Tích hợp với các hệ thống bên ngoài và đảm bảo các dịch vụ backend hoạt động trơn tru với phần front-end.Xây dựng, thiết kế và tối ưu hóa cơ sở dữ liệu, tạo các sơ đồ cơ sở dữ liệu để hỗ trợ các quy trình kinh doanh.Quản lý và phát triển các tính năng backend của ứng dụng web, bảo mật và tối ưu hóa hiệu suất của hệ thống.Tham gia vào các cuộc họp với các bộ phận khác như Front-end và Mobile để đảm bảo sự tích hợp liền mạch giữa các phần mềm.Thực hiện các kiểm thử đơn vị, kiểm thử tích hợp để đảm bảo chất lượng của mã nguồn.Thực hiện các nhiệm vụ khác liên quan đến phát triển hệ thống được giao bởi quản lý bộ phận IT.",https://www.topcv.vn/viec-lam/backend-developer-node-js/1659578.html?ta_source=ITJobs_LinkDetail,11 - 25 triệu,SAPP Academy,https://www.topcv.vn/cong-ty/sapp-academy/1598.html,Cập nhật 13 phút trước,Còn23ngày để ứng tuyển,,Hà Nội
