job_id,job_title,company,salary_min,salary_max,yrs_of_exp_min,yrs_of_exp_max,job_city,due_date,jd,job_url,salary_text,company_name,company_link,updated_at,time_left,tags,location
1812125,Bridge Software Engineer,N/A,,,2.0,2.0,Hà Nội,,"Làm cầu nối giao tiếp giữa khách hàng Nhật Bản và team phát triển Việt Nam, đảm bảo thông tin được truyền đạt chính xác và đầy đủ.Phân tích và chuyển đổi yêu cầu từ khách hàng Nhật sang tài liệu kỹ thuật chi tiết cho team development theo hiểu.Tham gia các cuộc họp với khách hàng để thu thập requirements, clarify các vấn đề kỹ thuật, và báo cáo tiến độ dự án.Quản lý và điều phối các hoạt động kỹ thuật của team, đảm bảo chất lượng và tiến độ theo yêu cầu khách hàng.Review và kiểm tra tài liệu kỹ thuật, source code, và test cases trước khi delivery cho khách hàng.Hỗ trợ giải quyết các vấn đề kỹ thuật phức tạp và tư vấn giải pháp phù hợp cho khách hàng.Đào tạo và hướng dẫn team members về quy trình làm việc, coding standards, và văn hóa Nhật Bản.Chuẩn bị báo cáo và tài liệu bằng tiếng Nhật để trình bày với stakeholders và management của khách hàng.",https://www.topcv.vn/viec-lam/bridge-software-engineer/1812125.html?ta_source=ITJobs_LinkDetail,Thoả thuận,"TECHVIFY SOFTWARE., JSC",https://www.topcv.vn/cong-ty/techvify-software-jsc/107493.html,Cập nhật 1 tuần trước,Còn23ngày để ứng tuyển,"Giao tiếp, kỹ năng thuyết trình, Kỹ Năng Viết Báo Cáo, 2+",Hà Nội
1928447,Thực Tập Sinh Bim Modeller,N/A,,,,,Hồ Chí Minh,,Triển khai bản vẽ hệ thống MEPF trên phần mềm Revit dựa trên dữ liệu Point Cloud.Trình bày bản vẽ và hoàn thiện báo cáo kỹ thuật theo yêu cầu của phòng ban.Hỗ trợ các công việc kỹ thuật khác dưới sự hướng dẫn của kỹ sư.,https://www.topcv.vn/viec-lam/thuc-tap-sinh-bim-modeller/1928447.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Công ty TNHH Giải Pháp Công Nghệ E2C,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-cong-nghe-e2c/236226.html,Cập nhật 1 tuần trước,Còn19ngày để ứng tuyển,"AutoCAD, Revit, Đọc Hiểu Bản Vẽ Kỹ Thuật, 2+",Hồ Chí Minh
1928420,Manual Tester (QA/QC),N/A,16.0,26.0,3.0,3.0,Hà Nội,,"Why we’re looking for youWe are looking for 1 Tester to assess software quality through Manual Testing for Ecommerce Domain. You will be responsible for ensuring that our products, applications and systems work well. You should have a keen eye for details, are organized and systematic, and highly passionate about quality.This is a high visibility team where you will make a direct positive impact on customer experience and the business. If you enjoy broadening your technical skills, building a new product, and working in an environment that thrives on creativity, experimentation, and innovation, then you can be part of a warm and fun Scrum team engaging in web and mobile tests. Come value add us with your experience and expertise!You’ll do- Study and analyze requirements and system specifications and technical design documents to provide timely and meaningful feedback. - Work with internal teams (e.g developers and team leaders) to identify system requirements/the customer needs.- Create test design and test cases.- Estimate, prioritize testing activities. - Perform thorough regression testing/exploratory testing when bugs are resolved. - Troubleshoot and report bugs and errors to development teams.",https://www.topcv.vn/viec-lam/manual-tester-qa-qc/1928420.html?ta_source=ITJobs_LinkDetail,16 - 26 triệu,CÔNG TY TNHH GEMCOMMERCE,https://www.topcv.vn/cong-ty/cong-ty-tnhh-gemcommerce/81650.html,Cập nhật 1 tuần trước,Còn23ngày để ứng tuyển,"Kiến Thức Về Kiểm Thử Phần Mềm, Kỹ Năng Viết Test Case, Kỹ Năng Thực Hiện Test Case, 11+",Hà Nội
1926408,Solution Architect,N/A,,,5.0,5.0,Hồ Chí Minh,,"Scope of work:• Be responsible for the overall design of the system and mapping business requirements to systems designs.• Work closely with Product Owner on system design and strategies.• Develop Portal site related to one the biggest public cloud service in Vietnam.• R&D the new technical skills and build the relevant core team around for company based on business needs and technical trends• Make the document architectural decisions to satisfy regulatory and compliance requirements for the domain• Working alongside other engineers and developers working on different layers of the infrastructure.• Set guidelines, review architecture alternatives, and perform technical evaluations.",https://www.topcv.vn/viec-lam/solution-architect/1926408.html?ta_source=ITJobs_LinkDetail,Thoả thuận,CÔNG TY TRÁCH NHIỆM HỮU HẠN GIẢI PHÁP TOÀN CẦU IIJ VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-trach-nhiem-huu-han-giai-phap-toan-cau-iij-viet-nam/90226.html,Cập nhật 1 tuần trước,Còn19ngày để ứng tuyển,"Kỹ năng lãnh đạo, Giao tiếp, Quản Lý Dự Án, 6+",Hồ Chí Minh
1928898,Chuyên Viên Lập Trình Front End,N/A,,,5.0,,Hồ Chí Minh,,"Phát triển các tính năng mới trên nền tảng web bằng các công nghệ như HTML5, CSS3 và JavaScript.Xây dựng giao diện người dùng (UI) và trải nghiệm người dùng (UX) trực quan, hiệu quả và thân thiện.Chuyển đổi bản thiết kế từ đội ngũ UI/UX thành các thành phần giao diện thực tế.Tối ưu hóa hiệu suất ứng dụng web để đảm bảo tốc độ tải trang nhanh và trải nghiệm mượt mà trên mọi thiết bị.Đảm bảo tính tương thích của ứng dụng trên các trình duyệt khác nhau (cross-browser compatibility) và các thiết bị di động (responsive design).Hợp tác với các lập trình viên Back-End để tích hợp API, đảm bảo luồng dữ liệu thông suốt.Tham gia vào quá trình đánh giá và cải thiện chất lượng mã nguồn, cũng như các quy trình phát triển sản phẩm",https://www.topcv.vn/viec-lam/chuyen-vien-lap-trinh-front-end/1928898.html?ta_source=ITJobs_LinkDetail,Thoả thuận,CÔNG TY CP TOYAR INC,https://www.topcv.vn/cong-ty/cong-ty-cp-toyar-inc/165605.html,Cập nhật 1 tuần trước,Còn19ngày để ứng tuyển,"HTML/CSS, Javascript, Reactjs/Angular/Vuejs, 3+",Hồ Chí Minh
1715186,LLMs And GenAI Agent Engineer,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),,,3.0,3.0,"VPBank Tower, 89 Láng Hạ, Đống Đa",2025-11-27,N/A,https://www.topcv.vn/brand/vpbank/tuyen-dung/llms-and-genai-agent-engineer-j1715186.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),https://www.topcv.vn/brand/vpbank?id=493,Cập nhật 1 tuần trước,Còn20ngày để ứng tuyển,"langchain, Kiến Thức Sâu Rộng Về Các Mô Hình Ngôn Ngữ Lớn (llms), Hiểu Biết Về Kiến Trúc Và Hoạt Động Của Llms, 4+",Hà Nội
1725876,Data Engineer Expert,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),,,5.0,,"VPBank Tower, 89 Láng Hạ, Đống Đa",2025-11-27,N/A,https://www.topcv.vn/brand/vpbank/tuyen-dung/data-engineer-expert-j1725876.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),https://www.topcv.vn/brand/vpbank?id=493,Cập nhật 1 tuần trước,Còn20ngày để ứng tuyển,"SQL, Python Hoặc Java, Cloud Computing (aws, Azure, Gcp), 3+",Hà Nội
1926698,Senior System Analyst/Business Analyst,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),,,4.0,4.0,N/A,2025-11-26,N/A,https://www.topcv.vn/brand/vpbank/tuyen-dung/senior-system-analyst-business-analyst-j1926698.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),https://www.topcv.vn/brand/vpbank?id=493,Cập nhật 1 tuần trước,Còn19ngày để ứng tuyển,"Làm việc nhóm, Giao tiếp, Phân Tích Nghiệp Vụ, 2+",Hà Nội
1926959,Mobile Developer,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),,,2.0,2.0,N/A,2025-11-26,N/A,https://www.topcv.vn/brand/vpbank/tuyen-dung/mobile-developer-j1926959.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),https://www.topcv.vn/brand/vpbank?id=493,Cập nhật 1 tuần trước,Còn19ngày để ứng tuyển,"Kiến Thức Về Lập Trình Hướng Đối Tượng (oop), Quản Lý Phiên Bản (git), Hiểu Biết Về Cấu Trúc Dữ Liệu Và Giải Thuật, 2+",Hà Nội
1927277,Senior Product Owner (LynkID),Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),,,3.0,3.0,N/A,2025-11-26,N/A,https://www.topcv.vn/brand/vpbank/tuyen-dung/senior-product-owner-lynkid-j1927277.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),https://www.topcv.vn/brand/vpbank?id=493,Cập nhật 1 tuần trước,Còn19ngày để ứng tuyển,"Stakeholder Management, Prioritization, Product Strategy, 2+",Hà Nội
