job_id,job_title,company,salary_min,salary_max,yrs_of_exp_min,yrs_of_exp_max,job_city,due_date,jd,job_url,salary_text,company_name,company_link,updated_at,time_left,tags,location
1914608,Golang Developer (Junior/ Middle),N/A,,32.0,2.0,2.0,Hà Nội,,"Design, build, and maintain backend services and APIs for Shopify-based e-commerce applications.Ensure products are delivered on time, with clean, maintainable code and high test coverageCollaborate with Product Owner, Testers, and Frontend Developers to iterate on features and improve app UX/UI.Take ownership of feature enhancements based on usage data and personal insight.Actively participate in code reviews, technical discussions, and internal knowledge sharing.Support teammates when needed and contribute to a culture of continuous improvement.",https://www.topcv.vn/viec-lam/golang-developer-junior-middle/1914608.html?ta_source=ITJobs_LinkDetail,Tới 32 triệu,XIPAT FLEXIBLE SOLUTIONS COMPANY LIMITED,https://www.topcv.vn/cong-ty/xipat-flexible-solutions-company-limited/98523.html,Cập nhật 1 tuần trước,Còn7ngày để ứng tuyển,"Git, MongoDB, RESTful APIs, 3+",Hà Nội
1913182,Software Developer (Ruby On Rails),N/A,20.0,31.0,3.0,3.0,Hồ Chí Minh,,"Code feature on demand with high quality, testable, maintainableReview code, support lead the new members, contribute to the processUnderstand user requirements and provide technical solutions.Contribute to improve Team and Organization’s process and infrastructure.Learn, develop, build fun and useful things together for yourself, the company, and the community",https://www.topcv.vn/viec-lam/software-developer-ruby-on-rails/1913182.html?ta_source=ITJobs_LinkDetail,"800 - 1,200 USD",CÔNG TY TNHH HOPEE,https://www.topcv.vn/cong-ty/cong-ty-tnhh-hopee/79796.html,Cập nhật 1 tuần trước,Còn7ngày để ứng tuyển,,Hồ Chí Minh
1914016,Python Developer (AI / LLM Application),N/A,10.0,20.0,1.0,1.0,Hà Nội,,"Python Developer đam mê AI, có tư duy sáng tạo và mong muốn được xây dựng từ đầu các ứng dụng sử dụng mô hình ngôn ngữ lớn (LLM) như OpenAI, HuggingFace, LangChain…Phát triển ứng dụng và công cụ AI thực tế, phục vụ khách hàng và các quy trình tự động hóa nội bộ.Xây dựng API và workflow thông minh tích hợp AI vào sản phẩm.Nghiên cứu, thử nghiệm và tối ưu mô hình cho các use case như tóm tắt, sinh văn bản, chatbot, phân loại dữ liệu…Là người đặt nền tảng cho quy trình phát triển AI trong công ty — từ chuẩn kỹ thuật, kiến trúc đến workflow cộng tác.",https://www.topcv.vn/viec-lam/python-developer-ai-llm-application/1914016.html?ta_source=ITJobs_LinkDetail,10 - 20 triệu,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-amcolab/193859.html,Cập nhật 1 tuần trước,Còn85ngày để ứng tuyển,"Python, Llm (large Language Models)",Hà Nội
1915033,AI Engineer,N/A,,25.0,1.0,1.0,Hà Nội,,"Là AI Engineer tại VietIS, bạn sẽ tham gia vào quá trình nghiên cứu, phát triển và triển khai các mô hình trí tuệ nhân tạo ứng dụng trong sản phẩm AI Platform – hệ thống hỗ trợ tuyển dụng thông minh của công ty.Công việc của bạn bao gồm:Nghiên cứu và ứng dụng các kỹ thuật AI/NLP/ML mới nhất vào sản phẩm (Text Analysis, Chatbot, Recommendation System…).Triển khai, huấn luyện và tối ưu mô hình AI dựa trên dữ liệu thực tế.Phối hợp với đội Backend/Frontend để tích hợp mô hình vào hệ thống sản phẩm.Tham gia cải tiến pipeline xử lý dữ liệu và quy trình đánh giá mô hình.Cập nhật và thử nghiệm các paper mới trong lĩnh vực NLP, Generative AI, hoặc Multimodal AI.Viết tài liệu kỹ thuật và báo cáo kết quả nghiên cứu.",https://www.topcv.vn/viec-lam/ai-engineer/1915033.html?ta_source=ITJobs_LinkDetail,Tới 25 triệu,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ GIẢI PHÁP VIETIS,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-va-giai-phap-vietis/21836.html,Cập nhật 1 tuần trước,Còn23ngày để ứng tuyển,"Lập Trình (python, Java, C++), Học Máy (machine Learning), Học Sâu (deep Learning), 2+",Hà Nội
822280,Nodejs Developer,FPT IS,,,2.0,2.0,Hồ Chí Minh,,"Phát triển và bảo trì các dịch vụ backend / RESTful API bằng Node.js (Express hoặc NestJS).Phối hợp chặt chẽ với team frontend, QA và DevOps để triển khai giải pháp hoàn chỉnh.Thiết kế và tối ưu cấu trúc cơ sở dữ liệu (MySQL / PostgreSQL / MongoDB).Tích hợp với các hệ thống hoặc dịch vụ bên thứ ba (API, SDK,...).Đảm bảo chất lượng code, hiệu năng và bảo mật thông qua review và testing.Tham gia vào các hoạt động code review, phân tích kỹ thuật, lập kế hoạch sprint.Xử lý sự cố, tối ưu hiệu năng hệ thống hiện có.",https://www.topcv.vn/brand/fptis/tuyen-dung/nodejs-developer-j822280.html?ta_source=ITJobs_LinkDetail,Thoả thuận,FPT IS,https://www.topcv.vn/brand/fptis?id=198874,Cập nhật 1 tuần trước,Còn7ngày để ứng tuyển,"NodeJS, REST API, Nestjs",Hồ Chí Minh
1273173,Java Developer,N/A,,,2.0,2.0,Hà Nội,,"- Develop the bank's Core Banking system- Develop screens and business functionalities for Mobile Banking and Internet Banking- Develop API, tool as required- Monitor, test and troubleshoot systems- Other tasks assigned by the Head of Division",https://www.topcv.vn/viec-lam/java-developer/1273173.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Woori Bank Vietnam,https://www.topcv.vn/cong-ty/woori-bank-vietnam/52137.html,Cập nhật 1 tuần trước,Còn7ngày để ứng tuyển,Java,Hà Nội
1914630,"Senior Front-End Developer (React, NextJS)",N/A,,40.0,3.0,3.0,Hà Nội,,"Phân tích yêu cầu tổng quan và tính năng cụ thể của ứng dụng.Phân tích thiết kế giao diện, xác định và triển khai tương tác người dùng phù hợp, đảm bảo tính khả thi và khả dụng của công nghệ đối với yêu cầu và thiết kế.Thiết kế và phát triển các ứng dụng web có độ phản hồi cao, đáp ứng các yêu cầu về tối ưu hóa dung lượng, thời gian tải/nạp/chạy (parse/load/run-time) và khả năng mở rộng, tái ứng dụng cao.Thiết kế và triển khai các mô hình phát triển dự án dựa trên hệ sinh thái ReactJS (library và các third party framework).Liên tục thay đổi cách tiếp cận và triển khai ý tưởng.",https://www.topcv.vn/viec-lam/senior-front-end-developer-react-nextjs/1914630.html?ta_source=ITJobs_LinkDetail,Tới 40 triệu,Công ty TNHH Unstatic,https://www.topcv.vn/cong-ty/cong-ty-tnhh-unstatic/31938.html,Cập nhật 1 tuần trước,Còn7ngày để ứng tuyển,"Javascript (es6+), React, Next.js, 2+",Hà Nội
1456702,Business Analyst (Thu Nhập 14-20 Triệu/Tháng),N/A,14.0,20.0,1.0,1.0,Hà Nội,,"Nghiên cứu các tính năng, mô hình sản phẩm tương đương trên thị trườngLàm việc với các stakeholder để nắm bắt các yêu cầu sản phẩmXây dựng tài liệu các tính năng sản phẩm hỗ trợ quá trình phát triển (SRS, BRD, ...), viết mô tả các user stories, task,...Làm việc trực tiếp với team phát triển về logic nghiệp vụ, hỗ trợ quá trình phát triển sản phẩmHỗ trợ quản lý và sắp xếp ưu tiên backlog sản phẩmHỗ trợ UAT các phiên bản release, đảm bảo sản phẩm đáp ứng đúng yêu cầu đưa raLàm việc trực tiếp với UI/UX design để đưa ra thiết kế giao diện cho các sản phẩm",https://www.topcv.vn/viec-lam/business-analyst-thu-nhap-14-20-trieu-thang/1456702.html?ta_source=ITJobs_LinkDetail,14 - 20 triệu,CÔNG TY TNHH An Ninh An toàn Thông tin CMC,https://www.topcv.vn/cong-ty/cong-ty-tnhh-an-ninh-an-toan-thong-tin-cmc/81520.html,Cập nhật 1 tuần trước,Còn23ngày để ứng tuyển,,Hà Nội
1631995,Nhân Viên Kỹ Thuật Máy Tính (Lương Up To 15tr - Đi Làm Ngay),N/A,8.0,15.0,,1.0,Hà Nội,,"A. Kỹ thuật & sửa chữaThực hiện tháo lắp, chẩn đoán, sửa chữa các lỗi phần cứng và phần mềm của máy tính, laptop và các thiết bị công nghệ.Kiểm tra tình trạng máy, xác định nguyên nhân hư hỏng, đề xuất phương án khắc phục và báo cáo kết quả cho quản lý.Cập nhật kiến thức kỹ thuật mới, tuân thủ quy trình kỹ thuật và tiêu chuẩn chất lượng của công ty.Đảm bảo tiến độ xử lý thiết bị nhanh chóng, chính xác và an toàn.B. Quản lý kho & hàng hóaQuản lý, sắp xếp hàng hóa (máy, linh kiện, phụ kiện...) trong kho theo đúng quy trình.Kiểm tra, nhập – xuất hàng hóa theo đơn đặt hàng và hướng dẫn của quản lý.Đảm bảo hàng hóa được bảo quản đúng tiêu chuẩn, tránh thất thoát, hư hỏng.Hỗ trợ cập nhật dữ liệu trên hệ thống kho, báo cáo số lượng tồn kho định kỳ.Phối hợp với các bộ phận Kinh doanh, CSKH, Hậu mãi để đảm bảo quy trình vận hành kho và giao nhận diễn ra trơn tru, chính xác.C. Giao tiếp & phối hợp công việcGiao tiếp rõ ràng, chuyên nghiệp với đồng nghiệp, khách hàng và đối tác kỹ thuật.Chủ động hỗ trợ tư vấn kỹ thuật cơ bản cho bộ phận bán hàng hoặc khách hàng khi cần thiết.Ghi nhận phản hồi, chuyển tiếp thông tin chính xác cho quản lý và bộ phận liên quan.Thể hiện tinh thần hợp tác, cầu thị, thái độ tôn trọng và trách nhiệm trong công việc hàng ngày.Tham gia các buổi họp, đào tạo nội bộ về kỹ thuật và quy trình làm việc.D. Công việc khácThực hiện các công việc khác theo sự phân công của quản lý.Đề xuất các ý tưởng cải tiến quy trình vận hành, bảo trì và tối ưu công việc kỹ thuật.",https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-may-tinh-luong-up-to-15tr-di-lam-ngay/1631995.html?ta_source=ITJobs_LinkDetail,8 - 15 triệu,Công ty TNHH Công nghệ Think Việt Nam,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-think-viet-nam/32492.html,Cập nhật 1 tuần trước,Còn23ngày để ứng tuyển,"Quản Lý Kho, Kiểm Kê Hàng Hóa, Phân Loại Hàng Hóa, 2+",Hà Nội
1914080,"DevOps Engineer (1 Năm Kinh Nghiệm, Thu Nhập Từ 13-20tr/Tháng)",N/A,13.0,20.0,1.0,1.0,Hà Nội,,"Softdreams là công ty công nghệ với sứ mệnh “Nâng tầm quản trị doanh nghiệp” thông qua những sản phẩm phần mềm đơn giản – tin cậy – dễ dùng – dễ kết nối.Hiện nay, hơn 300.000 doanh nghiệp Việt đang đồng hành cùng Softdreams thông qua các giải pháp như EasyInvoice, EasyCA, EasyBooks, EasyPOS, EasyHRM, EasyDocs – và chúng tôi vẫn không ngừng mở rộng sang những công nghệ mới như AI và Blockchain.Để hành trình ấy vững chắc hơn, Softdreams tìm kiếm ứng viên DevOps – người yêu thích tự động hóa, đam mê công nghệ, sẵn sàng cùng chúng tôi xây dựng và tối ưu hệ thống CI/CD hiện đại, giúp hàng trăm nghìn doanh nghiệp Việt vận hành mượt hơn.Mô tả công việc: Phối hợp với team phát triển để thiết kế và triển khai pipeline CI/CD cho các dịch vụ.Quản lý và duy trì GoCD pipeline: build, test, deploy lên các môi trường DEV/UAT/PROD.Theo dõi và xử lý lỗi build/deploy, tối ưu thời gian build, quản lý artifact và biến môi trường.Giám sát hoạt động của hệ thống CI/CD: kiểm tra CD agent, job queue, log và alert.Thu thập, tổng hợp các chỉ số vận hành (build time, fail rate, deploy success rate).Viết/tối ưu script tự động hóa đơn giản (bash/python) phục vụ cho CI/CD hoặc giám sát.Nghiên cứu, học tập về Docker và Kubernetes, thử nghiệm triển khai ứng dụng mẫu trong môi trường sandbox.Tham gia viết tài liệu kỹ thuật, checklist và hướng dẫn quy trình triển khai.",https://www.topcv.vn/viec-lam/devops-engineer-1-nam-kinh-nghiem-thu-nhap-tu-13-20tr-thang/1914080.html?ta_source=ITJobs_LinkDetail,13 - 20 triệu,Công ty Cổ phần đầu tư Công Nghệ và Thương Mại Softdreams,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-cong-nghe-va-thuong-mai-softdreams/17639.html,Cập nhật 1 tuần trước,Còn7ngày để ứng tuyển,"Linux, Containerization (docker, Kubernetes), Ci Cd (jenkins, Gitlab Ci, Circleci), 2+",Hà Nội
