job_id,job_title,company,salary_min,salary_max,yrs_of_exp_min,yrs_of_exp_max,job_city,due_date,jd,job_url,salary_text,company_name,company_link,updated_at,time_left,tags,location
1929318,Lập Trình Viên  Fullstack .Net Core,N/A,,14.0,1.0,1.0,Hồ Chí Minh,,"Tham gia phát triển và bảo trì các dự án phần mềm sử dụng .NET Core, C#, ASP.NET MVC/Web API.Hỗ trợ xây dựng và tối ưu hệ thống cơ sở dữ liệu SQL Server.Hỗ trợ team trong việc viết code, kiểm thử, sửa lỗi và tối ưu hiệu suất.Nghiên cứu và áp dụng các công nghệ mới vào dự án thực tế.Làm việc trong quy trình phát triển Agile/Scrum.",https://www.topcv.vn/viec-lam/lap-trinh-vien-fullstack-net-core/1929318.html?ta_source=ITJobs_LinkDetail,Tới 14 triệu,CÔNG TY TNHH DỊCH VỤ WAO,https://www.topcv.vn/cong-ty/cong-ty-tnhh-dich-vu-wao/150827.html,Cập nhật 21 phút trước,Còn21ngày để ứng tuyển,"C#, Git, SQL, 2+",Hồ Chí Minh
1931953,Fresher Developer (Python | PHP | .NET),N/A,,,,1.0,Hồ Chí Minh,,"Join development teams to build, maintain, and enhance web applications.Write clean, efficient, and maintainable code following best practices.Fix bugs, improve performance, and implement new features.Collaborate with team members, QA, BA, and PM to deliver projects on time.Learn and apply new technologies to improve product quality.",https://www.topcv.vn/viec-lam/fresher-developer-python-php-net/1931953.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Splus Software,https://www.topcv.vn/cong-ty/splus-software/27077.html,Cập nhật 21 phút trước,Còn34ngày để ứng tuyển,"Lập Trình, Python, PHP, 2+",Hồ Chí Minh
1937734,Business Analyst (Truck),N/A,,,1.0,1.0,Hồ Chí Minh,,"1. Operational Cost Management:Analyze and track operational costs in detail and comprehensively.Identify opportunities to reduce costs and optimize operational efficiency.Develop and implement effective cost management strategies.Report operational costs periodically to management.2. Data Analytics:Develop, manage business intelligence solutions and provide data reports to improve truck service operation and processes.Evaluate and define business metrics, democrats data by building and socialising decision tools (dashboard, reports).Prepare business cases or calculations for key initiatives.3. Stakeholder Management:Collaborate with stakeholders for the purpose of collecting data and execute company’s target.Identify the development needs of data analytics and reporting for stakeholders for the purpose of improving operations of the organization for efficiency and profitability.Consult business stakeholders to run analysis that lead to actionable Insights to growth the business.Lead the effort to communicate state of the business to stakeholders regularly with the purpose of enabling Truck team understand reasons behind the trends and provide insight to drive strategic decisions.",https://www.topcv.vn/viec-lam/business-analyst-truck/1937734.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Công ty Cổ phần Dịch vụ Tức Thời (Ahamove),https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-tuc-thoi-ahamove/22.html,Cập nhật 21 phút trước,Còn26ngày để ứng tuyển,"Phân Tích Nghiệp Vụ, Phân tích dữ liệu, SQL, 2+",Hồ Chí Minh
1537223,Fresher Business Analyst (Mảng Chuyển Đổi Số),N/A,8.0,15.0,,1.0,Hà Nội,,"Tham gia phát triển, triển khai các dự án chuyển đổi số hoặc các module sản phẩm trên nền tảng Lark Suite cho nội bộ.Làm việc với các phòng ban để tìm hiểu về thực trạngPhân tích và đánh giá hiệu quả của các quy trình, tổng hợp lại và đưa ra các giải pháp xây dựng hoặc cải tiến về mặt quy trình, mô hình hóa quy trình.Xác định các điểm cần chuyển đổi và tiến hành thiết kế các phương án và chuyển đổi số các quy trình lên Lark.Đảm bảo các phòng ban tuân thủ các tiêu chuẩn và quy định về chất lượng quy trình sau khi chuyển đổi.Thực hiện các nhiệm vụ khác theo phân công của cấp quản lý.",https://www.topcv.vn/viec-lam/fresher-business-analyst-mang-chuyen-doi-so/1537223.html?ta_source=ITJobs_LinkDetail,8 - 15 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-upbase/46641.html,Cập nhật 21 phút trước,Còn23ngày để ứng tuyển,"Teamwork, Kỹ năng giao tiếp, Tư duy hệ thống, 4+",Hà Nội
1939164,NodeJS Developer,N/A,,22.0,2.0,2.0,Hà Nội,,"Phát triển và duy trì các dịch vụ web và API cho các ứng dụng web, di động, đảm bảo tính khả dụng và hiệu suất cao;Tham gia nghiên cứu & phát triển các sản phẩm Web sử dụng ngôn ngữ/công nghệ: NodeJS(NestJS) và các công nghệ khác như JavaScript/Vuejs (NuxtJS) / ReactJS (NextJS), MySQL, MongoDB, Memcached, Redis, Docker, Kubernetes, Socket.io, Elasticsearch,...;Làm việc, phối hợp công việc theo nhóm dưới sự phân công công việc của Team Leader;Thực hiện các kiểm thử đơn vị, kiểm thử tích hợp để đảm bảo chất lượng của mã nguồn.",https://www.topcv.vn/viec-lam/nodejs-developer/1939164.html?ta_source=ITJobs_LinkDetail,Tới 22 triệu,Công ty Cổ phần VNEXT SOFTWARE,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vnext-software/1469.html,Cập nhật 21 phút trước,Còn27ngày để ứng tuyển,"Javascript, Node.js, Express.js (hoặc Framework Tương Tự), 2+",Hà Nội
1942941,Lập Trình Viên Backend (Golang),N/A,,,2.0,2.0,Hồ Chí Minh,,"- Xây dựng các services, hệ thống sử dụng Golang- Đảm bảo về hiệu năng và bảo mật của các services.- Tìm hiểu về các hệ thống Network, Cloud hoặc Authentication, Authorization.- Nhận và phân tích yêu cầu.- Tham gia các công việc khác trong phạm vi yêu cầu công việc được giao.",https://www.topcv.vn/viec-lam/lap-trinh-vien-backend-golang/1942941.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),https://www.topcv.vn/cong-ty/cong-ty-cp-giai-phap-thanh-toan-viet-nam-vnpay/200858.html,Cập nhật 21 phút trước,Còn29ngày để ứng tuyển,"Golang, RESTful API, Microservices, 2+",Hồ Chí Minh
1915029,Business Analyst - Tuyển Từ 6 Tháng Kinh Nghiệm,N/A,,,,1.0,Hà Nội,,"Tham gia trực tiếp vào những dự án với domain khác nhau như ví điện tử, cổng thanh toán, xác thực định danh, y tế, giao thông…Thực hiện khảo sát, thu thập yêu cầu của khách hàngPhân tích và đưa ra mô hình, giải pháp dựa trên yêu cầu đã thu thập được.Làm việc với PM/PO và stakeholders để làm rõ yêu cầu nghiệp vụ.Thực hiện xây dựng tài liệu đặc tả yêu cầu, tài liệu phân tích, tài liệu chức năng hệ thống (flow chart, activity diagram, sequence diagram, use case, API mapping document)Ý tưởng hóa được các tính năng từ nhu cầu người dùng bằng mockup hoặc prototypes cho dự án.Sử dụng tốt một trong các công cụ Figma, Axure RP,.Draw.io..Balsamiq..Thực hiện hỗ trợ trong quá trình nghiệm thu sản phẩm, đào tạo, chuyển giao.Tham gia training và tự học hỏi kiến thức, công nghệ mới để áp dụng vào dự án.Nghiên cứu và ứng dụng các giải pháp để phát triển, vận hành sản phẩm hiệu quả hơn.Thực hiện báo cáo công việc theo quy định của dự án lên trưởng phòng hoặc cấp quản lý trực tiếp và các bộ phận liên quan.Thực hiện các công việc khác theo yêu cầu của trưởng bộ phận và ban lãnh đạo.",https://www.topcv.vn/viec-lam/business-analyst-tuyen-tu-6-thang-kinh-nghiem/1915029.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Công ty Cổ phần Hệ thống Công nghệ ETC,https://www.topcv.vn/cong-ty/cong-ty-co-phan-he-thong-cong-nghe-etc/200939.html,Cập nhật 21 phút trước,Còn23ngày để ứng tuyển,"Giao tiếp, Phân Tích Nghiệp Vụ, Giải quyết vấn đề, 2+",Hà Nội
1876347,Nhân Viên IT,N/A,11.0,13.0,1.0,1.0,Hồ Chí Minh,,"- Quản lý hệ thống CNTT: máy tính, máy in, mạng LAN/Wi-Fi, camera, thiết bị văn phòng.
- Thiết lập phòng họp trực tuyến: TV, mic, webcam, Zoom/Google Meet, kết nối mạng ổn định.
- Tham gia quản trị phần mềm quản lý doanh nghiệp (CRM, bán hàng, kho...).  
- Hỗ trợ nhân viên công ty khắc phục lỗi trong quá trình sử dụng máy tính và các thiết bị liên quan đến CNTT.
- Theo dõi, kiểm kê tài sản IT. Đồng thời lên kế hoạch đề xuất mua sắm, nâng cấp thiết bị công nghệ thông tin định kỳ cho công ty.
- Lập kế hoạch đồng thời liên hệ với các đơn vị cung cấp (điện thoại, internet, máy tính,...) triển khai hợp đồng và các dịch vụ kèm theo (lắp ráp, bảo trì, gia hạn hợp đồng,...)
- Quản lý Email Server của công ty (khởi tạo, thu hồi email nhân viên trong công ty).
- Quản lý hệ thống chấm công nhân viên.",https://www.topcv.vn/viec-lam/nhan-vien-it/1876347.html?ta_source=ITJobs_LinkDetail,11 - 13 triệu,CÔNG TY CP HOÀNG NAM,https://www.topcv.vn/cong-ty/cong-ty-cp-hoang-nam/30283.html,Cập nhật 21 phút trước,Còn23ngày để ứng tuyển,,Hồ Chí Minh
1931898,Frontend Developer Junior (ReactJS),N/A,,,1.0,1.0,Hồ Chí Minh,,"Phát triển và nâng cấp các tính năng trong các dự án đang hoạt động với ngôn ngữ Javascript.Xây dựng các microsite, trang quản lý (CRM, HRM, CMS ...) cho các dự án mới với framework ReactJS.Tương tác dữ liệu với API được đội Backend cung cấp.Phát triển kỹ năng thiết kế UI hoặc định hướng UX.",https://www.topcv.vn/viec-lam/frontend-developer-junior-reactjs/1931898.html?ta_source=ITJobs_LinkDetail,Thoả thuận,CÔNG TY CỔ PHẦN ESTUARY,https://www.topcv.vn/cong-ty/cong-ty-co-phan-estuary/45650.html,Cập nhật 21 phút trước,Còn54ngày để ứng tuyển,"HTML, CSS, Javascript, 2+",Hồ Chí Minh
1750121,Thực Tập Sinh - Nhân Viên IT (Support/System),N/A,7.0,10.0,,,Hồ Chí Minh,,"Cài đặt, triển khai các dịch vụ của công ty đến khách hàngTiếp nhận, hỗ trợ, hướng dẫn, đào tạo người dùng sử dụng dịch vụ, xử lý lỗi liên quan. Ghi nhận & chuyển giao yêu cầu tới các bộ phận liên quan.Tham gia vận hành, duy trì hệ thống hạ tầng, mạng, ứng dụng phần mềm của công ty: Điện toán đám mây, hệ thống lưu trữ SAN, CEPH, Object Storage,..Được đào tạo, tham gia các dự án về triển khai hệ thống, cloud, DevOpsTham gia quá trình tư vấn nghiệp vụ sản phẩm, tư vấn quy trình xây dựng hệ thống.",https://www.topcv.vn/viec-lam/thuc-tap-sinh-nhan-vien-it-support-system/1750121.html?ta_source=ITJobs_LinkDetail,7 - 10 triệu,Công ty TNHH Công Nghệ CFOX,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-cfox/150858.html,Cập nhật 21 phút trước,Còn29ngày để ứng tuyển,"Giao tiếp tốt, Khắc Phục Sự Cố Máy Tính, Kiến Thức Về Phần Cứng Máy Tính, 5+",Hồ Chí Minh
