job_id,job_title,company,salary_min,salary_max,yrs_of_exp_min,yrs_of_exp_max,job_city,due_date,jd,job_url,salary_text,company_name,company_link,updated_at,time_left,tags,location
1706623,Tester Intern,N/A,,,,,Hồ Chí Minh,,"Tham gia vào quy trình kiểm thử phần mềm (manual hoặc automation) dưới sự hướng dẫn của đội ngũ QA.Hỗ trợ viết test case, test plan và thực hiện test theo kế hoạch.Ghi nhận, theo dõi và báo cáo lỗi (bugs) lên hệ thống quản lý lỗi (Jira, Redmine, hoặc tương tự).Tham gia kiểm thử các sản phẩm phần mềm: Web, App mobile hoặc hệ thống nội bộ.Phối hợp với team Developer, BA để đảm bảo chất lượng sản phẩm.Tham gia các buổi review, họp nhóm để hiểu rõ yêu cầu dự án.",https://www.topcv.vn/viec-lam/tester-intern/1706623.html?ta_source=ITJobs_LinkDetail,Thoả thuận,CÔNG TY TNHH AI POWER,https://www.topcv.vn/cong-ty/cong-ty-tnhh-ai-power/178377.html,Cập nhật 13 phút trước,Còn85ngày để ứng tuyển,"Làm việc nhóm, phân tích yêu cầu, Kiểm thử phần mềm, 2+",Hồ Chí Minh
1940748,Playable Ads (Fresher),N/A,,15.0,1.0,1.0,Hà Nội,,"Chịu trách nhiệm xây dựng các sản phẩm game playable để phục vụ quảng cáo cho các dự án game trên thị trường toàn cầu.Kết hợp với Team Marketing xây dựng Playable Ads (short demo game) cho các game hiện tại của công ty, sử dụng một trong các ngôn ngữ như: C#,...Phối hợp với team để lập kế hoạch, xây dựng kịch bản playable.Cùng team đánh giá tối ưu playable để tối ưu hiệu quả quảng cáo.Ứng viên chưa có kinh nghiệm sẽ được training và coaching trong quá trình làm việc.",https://www.topcv.vn/viec-lam/playable-ads-fresher/1940748.html?ta_source=ITJobs_LinkDetail,Tới 15 triệu,CÔNG TY TNHH NGÔI SAO DŨNG CẢM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-ngoi-sao-dung-cam/225702.html,Cập nhật 13 phút trước,Còn28ngày để ứng tuyển,,Hà Nội
1779802,Chuyên Viên Phát Triển Sản Phẩm – Product Owner,N/A,18.0,25.0,2.0,2.0,Hà Nội,,"- Duy trì dịch vụ/quan hệ với các đối tác dịch vụ hiện có và tìm kiếm các đối tác mới để cải tiến dịch vụ;- Phối hợp với bộ phận IT và các bộ phận có liên quan để lên tính năng và hỗ trợ vận hành dịch vụ;- Nghiên cứu, phân tích thị trường, đối thủ và đề xuất tính năng/dịch vụ phù hợp đáp ứng nhu cầu hiện tại và tương lai;- Thu thập và xây dựng tài liệu phân tích các yêu cầu nghiệp vụ/quy trình nghiệp vụ từ khách hàng/đối tác/phòng ban nội bộ;- Hỗ trợ Kinh doanh (Xây dựng bản chào dịch vụ, hợp đồng, gặp khách hàng,….);- Thực hiện kiểm duyệt chất lượng sản phẩm đảm bảo đáp ứng đúng yêu cầu nghiệp vụ- Các công việc khác theo yêu cầu của cấp trên",https://www.topcv.vn/viec-lam/chuyen-vien-phat-trien-san-pham-product-owner/1779802.html?ta_source=ITJobs_LinkDetail,18 - 25 triệu,CÔNG TY CỔ PHẦN THANH TOÁN ĐIỆN TỬ VNPT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-thanh-toan-dien-tu-vnpt/200854.html,Cập nhật 13 phút trước,Còn54ngày để ứng tuyển,"Nghiên Cứu Thị Trường, Quản Lý Sản Phẩm, phân tích yêu cầu, 3+",Hà Nội
1942815,Nhân Viên Quản Lý Sản Phẩm Và Điều Phối,N/A,,,2.0,2.0,Hà Nội,,"- Tiếp nhận, khảo sát, phân tích yêu cầu về sản phẩm/ dịch vụ/ phần mềm vận hành dịch vụ TGTT và các dịch vụ khác trước khi triển khai.- Tiếp nhận phản hồi, phân tích đánh giá và đề xuất hiệu chỉnh sản phẩm dịch vụ sau khi triển khai dịch vụ.- Xây dựng các tài liệu phục vụ công việc quản lý sản phẩm và điều phối triển khai vận hành sản phẩm/dịch vụ/phần mềm với đối tác, các phòng/bộ phận liên quan.- Phối hợp với các Phòng/Bộ phận/Đối tác liên quan:+ Điều phối và theo dõi phối hợp với các bên liên quan trong quá trình xây dựng nghiệp vụ, xây dựng hệ thống, kiểm thử, nghiệm thu, golive và vận hành sản phẩm/dịch vụ/ phần mềm.+ Theo dõi, tổng hợp yêu cầu từ các bên liên quan, đánh giá và đề xuất nâng cấp tính năng sản phẩm/dịch vụ/ phần mềm để đảm bảo chất lượng dịch vụ, phù hợp yêu cầu thị trường và yêu cầu vận hành, cũng như tuân thủ các quy định pháp lý.+ Đầu mối xây dựng hợp đồng và thanh toán chi phí cho đối tác phát triển phần mềm và các đối tác khác (nếu có) để phục vụ công việc phát triển sản phẩm.- Các nhiệm vụ khác theo chỉ đạo của Ban lãnh đạo.",https://www.topcv.vn/viec-lam/nhan-vien-quan-ly-san-pham-va-dieu-phoi/1942815.html?ta_source=ITJobs_LinkDetail,Thoả thuận,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),https://www.topcv.vn/cong-ty/cong-ty-cp-giai-phap-thanh-toan-viet-nam-vnpay/200858.html,Cập nhật 13 phút trước,Còn54ngày để ứng tuyển,"Giao tiếp, Lập Kế Hoạch, Quản Lý Sản Phẩm, 2+",Hà Nội
1928136,Nhân Viên Kiểm Thử (Tester),N/A,,3.0,,,Hà Nội,,"Hỗ trợ kiểm thử các sản phẩm phần mềm (web/app/mobile) theo hướng dẫn của QA chính.Viết test case, test scenario dựa trên tài liệu yêu cầu (SRS, User Story, UI/UX design).Thực hiện test chức năng (functional test), test giao diện (UI test), test hồi quy (regression test).Ghi nhận lỗi (bug) lên hệ thống quản lý lỗi như Jira, Trello, Redmine,… và theo dõi tiến độ xử lý.Phối hợp với developer, BA, designer để đảm bảo chất lượng sản phẩm trước khi phát hành.Tham gia vào quá trình nghiệm thu sản phẩm, kiểm tra các bản build mới.Một số công việc khác theo phân công của quản lý.",https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-tester/1928136.html?ta_source=ITJobs_LinkDetail,Tới 3 triệu,Công ty Cổ phần Tập đoàn Song Nam,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-song-nam/145985.html,Cập nhật 13 phút trước,Còn19ngày để ứng tuyển,"Kỹ Năng Phân Tích Yêu Cầu, Kiến Thức Về Kiểm Thử Phần Mềm, Kỹ Năng Viết Test Case, 2+",Hà Nội
1486952,Front-End Developer (React.JS),N/A,8.0,15.0,1.0,1.0,Hà Nội,,"Chịu trách nhiệm phát triển các sản phẩm Web sử dụng ngôn ngữ/công nghệ: React/JavaScript, WebSocket, WebRTC,...Xây dựng bộ JavaScript SDK voice/video call dựa trên WebRTC.Chuyển đổi thiết kế thành các các giao diện UI/UX thân thiện với người dùng.Đảm bảo trải nghiệm người dùng tốt và tương tác mượt mà trên nhiều thiết bị và trình duyệt khác nhau.",https://www.topcv.vn/viec-lam/front-end-developer-react-js/1486952.html?ta_source=ITJobs_LinkDetail,8 - 15 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NETVIET,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-va-truyen-thong-netviet/41732.html,Cập nhật 13 phút trước,Còn54ngày để ứng tuyển,"React Native, ReactJS, React Js, 1+",Hà Nội
1892974,Senior Devops (Thu Nhập 18 - 30 Triệu),N/A,18.0,30.0,3.0,3.0,"Hồ Chí Minh, Hà Nội",,"Các công việc thực hiện:
-Chuẩn bị, duy trì toàn bộ môi trường phát triển cho nhóm phát triển
-Xây dựng, tối ưu kiến trúc triển khai hệ thống
-Thiết kế, triển khai và quản lý cơ sở hạ tầng máy chủ ảo trên nền tảng Docker, K8S
-Tối ưu hóa hiệu suất và chi phí phần cứng của các dịch vụ 
-Xây dựng và tối ưu các công cụ triển khai tự động CI/CD theo mô hình DevOps cho các dịch vụ của công ty
-Giám sát và khắc phục sự cố hệ thống, duy trì các hệ thống sẵn sàng 24/24
- Có khả năng thích ứng với nhiều mô hình và nhiều loại dự án khác nhau
- Những yêu cầu khác theo phân công của cấp trên.
Các công việc khác:
- Hỗ trợ các bộ phận khác: Kinh doanh, kỹ thuật, kế toán, vận hành...
- Tham gia các dự án của công ty: tổ chức sự kiện, hội nghị.
- Thực hiện các công việc khác theo yêu cầu của cấp trên.",https://www.topcv.vn/viec-lam/senior-devops-thu-nhap-18-30-trieu/1892974.html?ta_source=ITJobs_LinkDetail,18 - 30 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ VINORSOFT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-vinorsoft/172340.html,Cập nhật 13 phút trước,Còn3ngày để ứng tuyển,,"Hồ Chí Minh, Hà Nội"
1876492,Tech Lead,N/A,,,5.0,5.0,Hà Nội,,"Công ty TNHH Một thành viên An ninh mạng Viettel (Viettel Cyber Security One Member Limited Liability Company) là đơn vị tập trung thực hiện, nghiên cứu, phát triển chuyên sâu các sản phẩm, giải pháp An toàn thông tin, đồng thời cung cấp sản phẩm, dịch vụ ATTT cho các tổ chức doanh nghiệp lớn trong và ngoài nước.Một số thành tựu nổi bật về VCS:Vô địch Pwn2Own 2023 & 2024. Trước đó, VCS đã liên tục lọt Top tại Pwn2Own Tokyo 2020, Vancouver 2021 và Toronto 2022Ngoài Pwn2Own, VCS liên tục ghi danh và đứng đầu nhiều bảng xếp hạng, cuộc thi tấn công mạng uy tín trên thế giới như Microsoft, Bugcrowd, Google, Oracle,…Hơn 400 lỗ hổng bảo mật Zero-day được VCS phát hiện trên các nền tảng, hệ thống lớn của Microsoft, Oracle, Zenkin,…11 giải thưởng tại Cybersecurity Excellence Awards năm 2023, vượt qua hơn 800 đề cử đến từ các hãng cung cấp giải pháp an toàn thông tin hàng đầu thế giớiGiải thưởng Global InfoSec Awards 2023 (Cyber Defense Magazine),IT World Awards 2023: Công ty An ninh mạng Viettel xuất sắc đạt giải Vàng tại hạng mục Công ty An ninh mạng Tốt nhất khu vực châu Á năm 2023 ‑ Best Cyber ​​Security Company in Asia07 sản phẩm đạt giải Vàng: Giải pháp giám sát an ninh mạng (VCS-CyM), Giải pháp phân tích hành vi bất thường (VCS-KIAN), Giải pháp điều phối, tự động hóa và phản ứng an ninh mạng (VCS-CyCir), Giải pháp bất thường trên máy trạm (VCS-aJiant), Giải pháp làm việc từ xa an toàn cho doanh nghiệp (VCS M-Suite); Giải pháp cập nhật tri thức an ninh mạng (VCS-Threat Intelligence); Giải pháp quản lý và kiểm soát lỗ hổng an ninh mạng (VCS-V2S)03 dịch vụ đạt giải Vàng: Dịch vụ giám sát và xử lý sự cố an toàn thông tin mạng (MSS), Dịch vụ kiểm tra đánh giá an toàn thông tin mạng (Pentest), Dịch vụ Đánh giá an toàn hệ thống IoT (IoT Security Assessment)Lý do nên làm Technical Leader tại VCS: Cơ hội thử thách và phát triển: Áp dụng kiến thức, kĩ năng, kinh nghiệm chuyên môn giải quyết các bài toán hấp dẫn, thử thách tại Viettel Cyber Security.– Cơ hội thử sức ở lĩnh vực chuyên sâu, sản phẩm cạnh tranh toàn cầu góp phần thay đổi xã hội– Viettel Cyber Security cam kết cho bạn nền tảng vững chắc để học hỏi và phát triển.– Sẵn sàng trao quyền, cơ hội đột phá cho những người trẻ tuổi.– Cơ hội tham gia các hội thảo ATTT trong nước và thế giới (Singapore, Mỹ, Tây Ban Nha,…)– Cơ hội làm việc với các chuyên gia hàng đầu, kinh nghiệm lâu năm trong ngành ATTT (top 100 hacker Facebook, Microsoft)– Cơ hội được đào tạo, trao dồi kỹ năng định kì và nhu cầu thực tế.Mô tả công việc:– Quy hoạch và xây dựng kiến trúc tổng thể cho sản phẩm đảm bảo phù hợp với chiến lược và mục tiêu kinh doanh của công ty.– Tham gia nghiên cứu, phân tích, ra quyết định các giải pháp công nghệ  thiết kế kiến trúc phần mềm phù hợp với mục tiêu hiệu suất cao, khả năng mở rộng.– Định hướng và kiểm soát chất lượng code, hướng dẫn các kỹ sư phát triển tuân thủ chuẩn clean code, best practices.– Nghiên cứu, đánh giá và ứng dụng các công nghệ mới (cloud, microservices, bảo mật, big data, DevSecOps…) để nâng cao chất lượng sản phẩm và tối ưu vận hành hệ thống.– Tham gia đào tạo, nâng cao năng lực cho đội ngũ lập trình viên backend.– Phối hợp chặt chẽ với PO, BA và các stakeholders để đảm bảo chất lượng kỹ thuật và định hướng giải pháp phù hợp với mục tiêu sản phẩm.",https://www.topcv.vn/viec-lam/tech-lead/1876492.html?ta_source=ITJobs_LinkDetail,Thoả thuận,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mot-thanh-vien-an-ninh-mang-viettel/227595.html,Cập nhật 13 phút trước,Còn23ngày để ứng tuyển,"Lập Trình, Quản Lý Dự Án, Thiết Kế Hệ Thống, 2+",Hà Nội
1935443,Chuyên Viên Quản Trị Mạng Kết Nối (All Level) - Network Administrator - Khối Công Nghệ Thông Tin (HO25.461),NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,,,1.0,1.0,"18 Lê Văn Lương, Cầu Giấy",2025-12-01,N/A,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/chuyen-vien-quan-tri-mang-ket-noi-all-level-network-administrator-khoi-cong-nghe-thong-tin-ho25-461-j1935443.html?ta_source=ITJobs_LinkDetail,Thoả thuận,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi?id=198860,Cập nhật 13 phút trước,Còn24ngày để ứng tuyển,,Hà Nội
1872802,Product Owner - Quản Lí Và Phát Triển Phần Mềm,N/A,,,1.0,1.0,Hà Nội,,"Tham gia phân tích yêu cầu, nghiệp vụ từ khách hàng hoặc các bên liên quan.Lên ý tưởng, xây dựng và cập nhật Product Roadmap cho sản phẩm (Ecommerce, CRM, HRM, EDU...).Viết user stories, yêu cầu nghiệp vụ (BRD), giao tiếp với team dev để đảm bảo đúng yêu cầu.Làm việc trực tiếp với UI/UX Designer, Dev, QA trong quy trình phát triển sản phẩm Agile/ScrumQuản lý tiến độ dự án, phân công công việc, theo dõi và báo cáo tiến độKiểm thử chức năng (UAT), đảm bảo chất lượng sản phẩm trước khi bàn giao.Nghiên cứu thị trường, người dùng để cải tiến sản phẩm liên tục.Theo dõi toàn bộ vòng đời phát triển sản phẩm và báo cáo định kỳ cho cấp quản lý.",https://www.topcv.vn/viec-lam/product-owner-quan-li-va-phat-trien-phan-mem/1872802.html?ta_source=ITJobs_LinkDetail,Thoả thuận,CÔNG TY CỔ PHẦN GOLAZY,https://www.topcv.vn/cong-ty/cong-ty-co-phan-golazy/222436.html,Cập nhật 13 phút trước,Còn24ngày để ứng tuyển,"Agile/Scrum, Phân Tích Nghiệp Vụ (business Analysis), Quản Lý Sản Phẩm (product Management), 2+",Hà Nội
